invoice_number,invoice_date,total_amount,vendor_name,currency,invoice_number_length,invoice_age_days,ocr_text_length,blur_flag,failure_label
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2003-04-07,3.0,INVOICE,UNK,7,8261,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,1994-04-12,1.0,TAX INVOICE,UNK,7,11543,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,1993-08-06,5.0,COMMERCIAL INVOICE,UNK,7,11792,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2019-04-09,1.0,INVOICE,UNK,7,2415,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2002-04-05,3.0,TAX INVOICE,UNK,7,8628,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2007-08-15,4.0,INVOICE,UNK,7,6670,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,1998-04-06,3.0,TAX INVOICE,UNK,7,10088,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,1995-04-13,5.0,INVOICE,UNK,7,11177,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2007-08-07,6.0,TAX INVOICE,UNK,7,6678,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2001-05-23,4.0,TAX INVOICE,USD,7,8945,0,0,0
INVOICE,2008-01-31,1.0,TAX INVOICE,USD,7,6501,0,0,0
INVOICE,1998-01-08,2.0,TAX INVOICE,USD,7,10176,0,0,0
INVOICE,2002-10-14,2.0,TAX INVOICE,USD,7,8436,0,0,0
INVOICE,2018-02-10,2.0,COMMERCIAL INVOICE,USD,7,2838,0,0,0
INVOICE,2005-06-21,4.0,TAX INVOICE,USD,7,7455,0,0,0
INVOICE,2009-10-19,95.64,INVOICE,USD,7,5874,0,0,0
INVOICE,1995-12-14,1.0,COMMERCIAL INVOICE,USD,7,10932,0,0,0
INVOICE,1998-01-06,1.0,COMMERCIAL INVOICE,USD,7,10178,0,0,0
INVOICE,1999-03-04,6.0,COMMERCIAL INVOICE,USD,7,9756,0,0,0
INVOICE,2003-01-20,50425.97,TAX INVOICE,USD,7,8338,0,0,0
INVOICE,2006-04-29,5.0,TAX INVOICE,USD,7,7143,0,0,0
INVOICE,2006-01-17,6.0,TAX INVOICE,USD,7,7245,0,0,0
INVOICE,2002-05-01,4.0,COMMERCIAL INVOICE,USD,7,8602,0,0,0
INVOICE,2007-03-07,4.0,INVOICE,USD,7,6831,0,0,0
INVOICE,2006-06-08,2.0,TAX INVOICE,USD,7,7103,0,0,0
INVOICE,2004-03-03,3.0,COMMERCIAL INVOICE,USD,7,7930,0,0,0
INVOICE,2017-10-21,4.0,INVOICE,USD,7,2950,0,0,0
INVOICE,2022-04-26,6.0,INVOICE,USD,7,1302,0,0,0
INVOICE,2014-09-15,6.0,COMMERCIAL INVOICE,USD,7,4082,0,0,0
INVOICE,1996-06-03,4.0,TAX INVOICE,USD,7,10760,0,0,0
INVOICE,2008-05-08,2.0,INVOICE,USD,7,6403,0,0,0
INVOICE,2003-03-18,5.0,TAX INVOICE,USD,7,8281,0,0,0
INVOICE,2007-08-08,6.0,INVOICE,USD,7,6677,0,0,0
INVOICE,2003-05-28,3.0,COMMERCIAL INVOICE,USD,7,8210,0,0,0
INVOICE,2008-01-05,3.0,COMMERCIAL INVOICE,USD,7,6527,0,0,0
INVOICE,1987-11-08,6.0,INVOICE,USD,7,13890,0,0,0
INVOICE,1983-12-16,6.0,TAX INVOICE,USD,7,15313,0,0,0
INVOICE,1963-11-20,3.0,COMMERCIAL INVOICE,USD,7,22644,0,0,0
INVOICE,2001-04-16,1.0,COMMERCIAL INVOICE,USD,7,8982,0,0,0
INVOICE,2014-01-12,5.0,INVOICE,USD,7,4328,0,0,0
INVOICE,2022-03-17,1.0,COMMERCIAL INVOICE,USD,7,1342,0,0,0
INVOICE,2013-12-01,2.0,INVOICE,USD,7,4370,0,0,0
INVOICE,2004-04-10,4.0,INVOICE,USD,7,7892,0,0,0
INVOICE,2003-08-18,3.0,TAX INVOICE,USD,7,8128,0,0,0
INVOICE,2019-12-20,4.0,TAX INVOICE,USD,7,2160,0,0,0
INVOICE,2002-03-05,5.0,INVOICE,USD,7,8659,0,0,0
INVOICE,2008-06-20,5.0,INVOICE,USD,7,6360,0,0,0
INVOICE,2016-01-17,5.0,INVOICE,USD,7,3593,0,0,0
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,1993-05-25,2.38,TAX INVOICE,USD,7,11865,0,0,0
INVOICE,2007-01-28,6.0,TAX INVOICE,USD,7,6869,0,0,0
INVOICE,1996-01-18,4.0,INVOICE,USD,7,10897,0,0,0
INVOICE,2022-04-02,4.0,INVOICE,USD,7,1326,0,0,0
INVOICE,2013-06-17,4.0,COMMERCIAL INVOICE,USD,7,4537,0,0,0
INVOICE,2012-05-16,6.0,TAX INVOICE,USD,7,4934,0,0,0
INVOICE,1993-02-25,5.0,TAX INVOICE,USD,7,11954,0,0,0
INVOICE,2005-10-21,3.0,TAX INVOICE,USD,7,7333,0,0,0
INVOICE,2011-02-18,6.0,INVOICE,USD,7,5387,0,0,0
INVOICE,1994-05-11,2.0,COMMERCIAL INVOICE,USD,7,11514,0,0,0
INVOICE,2000-12-17,6.0,INVOICE,USD,7,9102,0,0,0
INVOICE,2013-08-31,5.0,INVOICE,USD,7,4462,0,0,0
INVOICE,2020-11-27,2.0,INVOICE,USD,7,1817,0,0,0
INVOICE,2021-08-30,4.0,INVOICE,USD,7,1541,0,0,0
INVOICE,2016-09-05,6.0,TAX INVOICE,USD,7,3361,0,0,0
INVOICE,2000-08-28,3.0,INVOICE,USD,7,9213,0,0,0
INVOICE,2020-10-31,4.0,INVOICE,USD,7,1844,0,0,0
INVOICE,2019-05-21,2.0,COMMERCIAL INVOICE,USD,7,2373,0,0,0
INVOICE,2005-01-13,29.08,INVOICE,USD,7,7614,0,0,0
INVOICE,2019-03-07,1.0,COMMERCIAL INVOICE,USD,7,2448,0,0,0
INVOICE,2000-05-22,2.0,COMMERCIAL INVOICE,USD,7,9311,0,0,0
INVOICE,2015-04-19,3.0,INVOICE,USD,7,3866,0,0,0
INVOICE,2002-02-04,3.0,TAX INVOICE,USD,7,8688,0,0,0
INVOICE,1997-08-19,5.0,INVOICE,USD,7,10318,0,0,0
INVOICE,2010-10-13,1.0,COMMERCIAL INVOICE,USD,7,5515,0,0,0
INVOICE,2006-08-21,2.0,INVOICE,USD,7,7029,0,0,0
INVOICE,2000-11-17,4.0,COMMERCIAL INVOICE,USD,7,9132,0,0,0
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2021-08-08,2.0,TAX INVOICE,USD,7,1563,0,0,0
INVOICE,2022-05-16,4.0,INVOICE,USD,7,1282,0,0,0
INVOICE,2010-07-05,2.0,INVOICE,USD,7,5615,0,0,0
INVOICE,2007-09-07,6.0,TAX INVOICE,USD,7,6647,0,0,0
INVOICE,2011-03-02,2.0,TAX INVOICE,USD,7,5375,0,0,0
INVOICE,2002-05-12,5.0,COMMERCIAL INVOICE,USD,7,8591,0,0,0
INVOICE,2008-06-13,6.0,INVOICE,USD,7,6367,0,0,0
INVOICE,2007-03-07,96.95,TAX INVOICE,USD,7,6831,0,0,0
INVOICE,2006-01-25,4.0,TAX INVOICE,USD,7,7237,0,0,0
INVOICE,2020-03-06,1.0,INVOICE,USD,7,2083,0,0,0
INVOICE,2010-05-26,6.0,TAX INVOICE,USD,7,5655,0,0,0
INVOICE,2014-11-27,4.0,INVOICE,USD,7,4009,0,0,0
INVOICE,2001-05-27,5.0,INVOICE,USD,7,8941,0,0,0
INVOICE,2008-12-24,2.0,INVOICE,USD,7,6173,0,0,0
INVOICE,1999-11-01,3.0,TAX INVOICE,USD,7,9514,0,0,0
INVOICE,2007-09-22,3.0,COMMERCIAL INVOICE,USD,7,6632,0,0,0
INVOICE,2014-04-12,4.0,COMMERCIAL INVOICE,USD,7,4238,0,0,0
INVOICE,2006-09-03,1.0,INVOICE,USD,7,7016,0,0,0
INVOICE,2003-04-25,4.0,COMMERCIAL INVOICE,USD,7,8243,0,0,0
INVOICE,2013-07-17,6.0,TAX INVOICE,USD,7,4507,0,0,0
INVOICE,2004-07-02,2.0,INVOICE,USD,7,7809,0,0,0
INVOICE,2021-12-22,1.0,TAX INVOICE,USD,7,1427,0,0,0
INVOICE,2008-12-20,6.0,INVOICE,USD,7,6177,0,0,0
INVOICE,2008-03-02,3.0,INVOICE,USD,7,6470,0,0,0
INVOICE,1999-07-10,5.0,TAX INVOICE,USD,7,9628,0,0,0
INVOICE,2011-11-05,6.0,TAX INVOICE,USD,7,5127,0,0,0
INVOICE,2012-11-21,4.0,TAX INVOICE,USD,7,4745,0,0,0
INVOICE,1993-02-21,1.0,COMMERCIAL INVOICE,USD,7,11958,0,0,0
INVOICE,2000-01-01,3.0,INVOICE,USD,7,9453,0,0,1
INVOICE,2020-11-16,2.0,INVOICE,USD,7,1828,0,0,0
INVOICE,2015-04-24,3.0,INVOICE,USD,7,3861,0,0,0
INVOICE,2011-08-16,6.0,TAX INVOICE,USD,7,5208,0,0,0
INVOICE,2015-12-21,6.0,TAX INVOICE,USD,7,3620,0,0,0
INVOICE,2015-01-08,5.0,COMMERCIAL INVOICE,USD,7,3967,0,0,0
INVOICE,2008-08-09,3.0,TAX INVOICE,USD,7,6310,0,0,0
INVOICE,2000-08-21,1.0,COMMERCIAL INVOICE,USD,7,9220,0,0,0
INVOICE,2011-05-21,2.0,COMMERCIAL INVOICE,USD,7,5295,0,0,0
INVOICE,2017-08-03,2.0,COMMERCIAL INVOICE,USD,7,3029,0,0,0
INVOICE,2013-03-27,6.0,TAX INVOICE,USD,7,4619,0,0,0
INVOICE,2022-11-20,2.0,INVOICE,USD,7,1094,0,0,0
INVOICE,1998-04-26,5.0,INVOICE,USD,7,10068,0,0,0
INVOICE,2017-12-31,6.0,TAX INVOICE,USD,7,2879,0,0,0
INVOICE,2002-07-31,4.0,INVOICE,USD,7,8511,0,0,0
INVOICE,2016-09-23,6.0,TAX INVOICE,USD,7,3343,0,0,0
INVOICE,2008-07-16,4.0,INVOICE,USD,7,6334,0,0,0
INVOICE,1995-09-22,5.0,TAX INVOICE,USD,7,11015,0,0,0
INVOICE,2022-02-26,1.0,COMMERCIAL INVOICE,USD,7,1361,0,0,0
INVOICE,2000-01-01,3.0,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2015-12-20,5.0,TAX INVOICE,USD,7,3621,0,0,0
INVOICE,2010-02-13,6.0,TAX INVOICE,USD,7,5757,0,0,0
INVOICE,2011-06-28,3.0,INVOICE,USD,7,5257,0,0,0
INVOICE,2021-09-16,5.0,INVOICE,USD,7,1524,0,0,0
INVOICE,2010-06-07,4.0,COMMERCIAL INVOICE,USD,7,5643,0,0,0
INVOICE,2000-01-01,3.0,INVOICE,USD,7,9453,0,0,1
INVOICE,2001-10-02,5.0,TAX INVOICE,USD,7,8813,0,0,0
INVOICE,2001-10-06,1.0,TAX INVOICE,USD,7,8809,0,0,0
INVOICE,2018-10-24,2.0,TAX INVOICE,USD,7,2582,0,0,0
INVOICE,2019-05-02,1.0,COMMERCIAL INVOICE,USD,7,2392,0,0,0
INVOICE,2013-12-28,1.0,INVOICE,USD,7,4343,0,0,0
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2018-10-27,4.0,INVOICE,USD,7,2579,0,0,0
INVOICE,2005-12-04,6.0,COMMERCIAL INVOICE,USD,7,7289,0,0,0
INVOICE,2022-07-04,6.0,COMMERCIAL INVOICE,USD,7,1233,0,0,0
INVOICE,1997-09-05,4.0,INVOICE,USD,7,10301,0,0,0
INVOICE,1993-09-13,1.0,TAX INVOICE,USD,7,11754,0,0,0
INVOICE,1998-06-14,5.0,TAX INVOICE,USD,7,10019,0,0,0
INVOICE,2011-09-03,2.0,INVOICE,USD,7,5190,0,0,0
INVOICE,1997-12-30,3.0,COMMERCIAL INVOICE,USD,7,10185,0,0,0
INVOICE,1999-03-02,1.0,TAX INVOICE,USD,7,9758,0,0,0
INVOICE,2012-09-16,4.0,INVOICE,USD,7,4811,0,0,0
INVOICE,2013-06-26,1.0,INVOICE,USD,7,4528,0,0,0
INVOICE,1999-07-13,5.0,TAX INVOICE,USD,7,9625,0,0,0
INVOICE,2013-03-27,4.0,INVOICE,USD,7,4619,0,0,0
INVOICE,2008-01-19,3.0,TAX INVOICE,USD,7,6513,0,0,0
INVOICE,2009-12-08,5.0,TAX INVOICE,USD,7,5824,0,0,0
INVOICE,2014-05-12,4.0,COMMERCIAL INVOICE,USD,7,4208,0,0,0
INVOICE,2003-05-31,6.0,INVOICE,USD,7,8207,0,0,0
INVOICE,1996-07-17,6.0,COMMERCIAL INVOICE,USD,7,10716,0,0,0
INVOICE,1999-12-18,2.0,INVOICE,USD,7,9467,0,0,0
INVOICE,2019-10-21,4.0,INVOICE,USD,7,2220,0,0,0
INVOICE,2000-01-01,6.0,INVOICE,USD,7,9453,0,0,1
INVOICE,2010-04-29,6.0,TAX INVOICE,USD,7,5682,0,0,0
INVOICE,2017-08-16,3.0,INVOICE,USD,7,3016,0,0,0
INVOICE,2020-10-27,4.0,TAX INVOICE,USD,7,1848,0,0,0
INVOICE,2014-07-25,2.0,TAX INVOICE,USD,7,4134,0,0,0
INVOICE,2020-04-19,6.0,INVOICE,USD,7,2039,0,0,0
INVOICE,2017-09-30,6.0,COMMERCIAL INVOICE,USD,7,2971,0,0,0
INVOICE,2015-11-04,2.0,COMMERCIAL INVOICE,USD,7,3667,0,0,0
INVOICE,2000-10-25,2.0,INVOICE,USD,7,9155,0,0,0
INVOICE,2010-12-05,5.0,INVOICE,USD,7,5462,0,0,0
INVOICE,2021-12-07,6.0,INVOICE,USD,7,1442,0,0,0
INVOICE,1997-06-12,2.0,COMMERCIAL INVOICE,USD,7,10386,0,0,0
INVOICE,2000-01-01,2.0,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2022-10-28,6.0,TAX INVOICE,USD,7,1117,0,0,0
INVOICE,2000-01-01,6.0,INVOICE,USD,7,9453,0,0,1
INVOICE,2004-01-16,2.0,INVOICE,USD,7,7977,0,0,0
INVOICE,2011-06-20,3.0,INVOICE,USD,7,5265,0,0,0
INVOICE,2017-03-19,2.0,COMMERCIAL INVOICE,USD,7,3166,0,0,0
INVOICE,1997-04-17,3.0,INVOICE,USD,7,10442,0,0,0
INVOICE,2004-03-26,4.0,COMMERCIAL INVOICE,USD,7,7907,0,0,0
INVOICE,2022-03-21,4.0,TAX INVOICE,USD,7,1338,0,0,0
INVOICE,2004-08-30,3.0,TAX INVOICE,USD,7,7750,0,0,0
INVOICE,1994-03-20,5.0,INVOICE,USD,7,11566,0,0,0
INVOICE,2016-02-25,1.0,COMMERCIAL INVOICE,USD,7,3554,0,0,0
INVOICE,2019-06-25,1.0,INVOICE,USD,7,2338,0,0,0
INVOICE,1997-12-22,1.0,COMMERCIAL INVOICE,USD,7,10193,0,0,0
